Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1463;2021;2562;2021
7393;2021;3660;2021
3316;2021;467;2021
7397;2021;1637;2021
8741;2021;6331;2021
6311;2021;240;2021
9193;2021;16501;2021
4859;2021;2036;2021
3090;2021;474;2021
8781;2021;827;2021
1666;2021;1072;2021
2173;2021;12350;2021
9528;2021;1240;2021
0859;2021;790;2021
0065;2021;3064;2021
5064;2021;530;2021
4046;2021;3755;2021
7105;2021;105;2021
0289;2021;3085;2021
8027;2021;1570;2021
2030;2021;3044;2021
9864;2021;556;2021
7366;2021;17464;2021
5987;2021;3378;2021
0820;2021;539;2021
2237;2021;2098;2021
1093;2021;11827;2021
9647;2021;582;2021
4190;2021;3555;2021
3713;2021;773;2021
9616;2021;2151;2021
9191;2021;3066;2021
3900;2021;8701;2021
7583;2021;4616;2021
1350;2021;394;2021
9471;2021;454;2021
5702;2021;8489;2021
3591;2021;1490;2021
5597;2021;1492;2021
6868;2021;1337;2021
4760;2021;1105;2021
0591;2021;1622;2021
0661;2021;5652;2021
0973;2021;6304;2021
2313;2021;3310;2021
4924;2021;7388;2021
1313;2021;5900;2021
0864;2021;1330;2021
1318;2021;1209;2021
8499;2021;5610;2021
9504;2021;286;2021
1953;2021;2602;2021
0319;2021;596;2021
4077;2021;2060;2021
5370;2021;901;2021
2591;2021;739;2021
6791;2021;9052;2021
7163;2021;28313;2021
1238;2021;1855;2021
1726;2021;1524;2021
3141;2021;3034;2021
5512;2021;13834;2021
5245;2021;1763;2021
2795;2021;2179;2021
7063;2021;9695;2021
3756;2021;401;2021
1346;2021;6469;2021
3286;2021;2226;2021
9599;2021;5374;2021
1596;2021;1782;2021
0516;2021;1017;2021
8164;2021;159;2021
7006;2021;913;2021
4479;2021;344;2021
6132;2021;1552;2021
0224;2021;1985;2021
1967;2021;35916;2021
1187;2021;231;2021
7550;2021;870;2021
9167;2021;1556;2021
2027;2021;26275;2021
1638;2021;364;2021
9344;2021;240;2021
1965;2021;323;2021
7329;2021;18212;2021
6871;2021;204;2021
8788;2021;1444;2021
5724;2021;3218;2021
1075;2021;48574;2021
3321;2021;312;2021
5895;2021;596;2021
1129;2021;4437;2021
4917;2021;3048;2021
2387;2021;440;2021
8709;2021;930;2021
7335;2021;7821;2021
3083;2021;9411;2021
5394;2021;8973;2021
5473;2021;241;2021
8499;2021;5115;2021
8931;2021;2190;2021
4091;2021;481;2021
0396;2021;2679;2021
3457;2021;735;2021
6429;2021;2265;2021
5002;2021;3230;2021
8186;2021;279;2021
9482;2021;1613;2021
1488;2021;2799;2021
4018;2021;530;2021
5108;2021;9361;2021
4442;2021;1120;2021
3830;2021;592;2021
7379;2021;16214;2021
8199;2021;4095;2021
9872;2021;666;2021
0935;2021;191;2021
3296;2021;987;2021
1375;2021;37090;2021
7505;2021;42;2021
0293;2021;697;2021
7718;2021;375;2021
5042;2021;409;2021
1076;2021;22604;2021
0354;2021;1773;2021
7929;2021;8779;2021
2876;2021;4893;2021
2901;2021;1401;2021
9192;2021;16321;2021
6752;2021;185;2021
9365;2021;1777;2021
3912;2021;443;2021
5175;2021;1339;2021
7157;2021;1670;2021
2095;2021;1090;2021
1914;2021;1149;2021
7414;2021;7162;2021
0398;2021;480;2021
2585;2021;541;2021
1404;2021;1155;2021
3132;2021;419;2021
2599;2021;1300;2021
2587;2021;57;2021
0703;2021;3777;2021
6942;2021;658;2021
3281;2021;4181;2021
5438;2021;805;2021
6384;2021;1291;2021
0872;2021;736;2021
0825;2021;387;2021
3331;2021;642;2021
6554;2021;328;2021
5444;2021;56193;2021
5006;2021;41;2021
