Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1462;2014;2701;2014
7393;2014;3798;2014
3315;2014;465;2014
7314;2014;1754;2014
3796;2014;717;2014
8756;2014;6387;2014
6261;2014;279;2014
9193;2014;17370;2014
4860;2014;2016;2014
3085;2014;520;2014
8782;2014;891;2014
1668;2014;1063;2014
2172;2014;12445;2014
9605;2014;1340;2014
0859;2014;787;2014
0063;2014;3196;2014
5064;2014;553;2014
4054;2014;3742;2014
7105;2014;116;2014
0289;2014;3247;2014
8027;2014;1597;2014
2030;2014;3213;2014
9864;2014;580;2014
7343;2014;18213;2014
5979;2014;3452;2014
0819;2014;555;2014
2234;2014;2157;2014
3261;2014;13424;2014
9648;2014;563;2014
4189;2014;3677;2014
3712;2014;807;2014
9617;2014;2253;2014
9190;2014;3128;2014
2914;2014;8609;2014
7585;2014;4644;2014
1350;2014;445;2014
9504;2014;477;2014
5701;2014;8529;2014
3592;2014;1652;2014
5598;2014;1556;2014
6868;2014;1456;2014
4760;2014;1208;2014
0591;2014;1638;2014
0661;2014;6099;2014
0973;2014;6397;2014
2312;2014;3475;2014
4925;2014;7604;2014
1314;2014;6143;2014
0863;2014;1364;2014
1318;2014;1273;2014
8499;2014;5693;2014
9505;2014;284;2014
1953;2014;2574;2014
0319;2014;560;2014
4078;2014;2067;2014
5371;2014;935;2014
2579;2014;773;2014
6790;2014;9186;2014
7148;2014;28890;2014
1250;2014;1918;2014
1726;2014;1460;2014
3136;2014;3035;2014
7115;2014;18828;2014
4732;2014;1787;2014
2796;2014;2240;2014
7063;2014;9987;2014
3756;2014;426;2014
1345;2014;6480;2014
3285;2014;2340;2014
9591;2014;5565;2014
1595;2014;1815;2014
0516;2014;1062;2014
8147;2014;162;2014
7001;2014;1002;2014
4478;2014;360;2014
6134;2014;1706;2014
0221;2014;2128;2014
1975;2014;36526;2014
1189;2014;209;2014
7549;2014;947;2014
9165;2014;1646;2014
2378;2014;26595;2014
1638;2014;388;2014
9345;2014;255;2014
1962;2014;348;2014
7329;2014;18855;2014
6872;2014;219;2014
8788;2014;1576;2014
5727;2014;3220;2014
0993;2014;49865;2014
3321;2014;324;2014
5894;2014;609;2014
1131;2014;4598;2014
4914;2014;3242;2014
2384;2014;530;2014
8709;2014;1012;2014
7335;2014;7898;2014
3134;2014;9980;2014
5395;2014;8644;2014
5474;2014;266;2014
8499;2014;5158;2014
8931;2014;2320;2014
4091;2014;544;2014
0415;2014;2673;2014
3457;2014;823;2014
6427;2014;2375;2014
5003;2014;3474;2014
8185;2014;273;2014
9482;2014;1663;2014
1488;2014;2917;2014
4018;2014;578;2014
5108;2014;9391;2014
4442;2014;1196;2014
3833;2014;641;2014
7376;2014;16463;2014
8199;2014;3959;2014
9870;2014;692;2014
0935;2014;204;2014
3296;2014;1013;2014
1321;2014;37600;2014
7506;2014;50;2014
0292;2014;743;2014
7716;2014;397;2014
5042;2014;408;2014
1075;2014;23512;2014
0353;2014;1806;2014
7929;2014;8925;2014
2876;2014;5078;2014
2900;2014;1485;2014
4355;2014;16066;2014
6753;2014;177;2014
9366;2014;1960;2014
3912;2014;436;2014
5173;2014;1547;2014
7158;2014;1754;2014
2096;2014;1039;2014
1914;2014;1196;2014
8835;2014;382;2014
7414;2014;7505;2014
0398;2014;523;2014
2585;2014;565;2014
1404;2014;1222;2014
3129;2014;448;2014
2593;2014;1390;2014
2587;2014;55;2014
0706;2014;3906;2014
6942;2014;687;2014
3424;2014;4186;2014
5439;2014;857;2014
6383;2014;1244;2014
4420;2014;85;2014
0871;2014;806;2014
0825;2014;423;2014
3332;2014;657;2014
6554;2014;361;2014
5288;2014;57054;2014
5007;2014;37;2014
6567;2014;742;2014
4681;2014;1017;2014
3567;2014;3427;2014
9036;2014;5378;2014
3896;2014;888;2014
4895;2014;810;2014
5627;2014;48013;2014
0481;2014;150;2014
3530;2014;6992;2014
0743;2014;299;2014
6422;2014;8077;2014
5542;2014;537;2014
3030;2014;1506;2014
2078;2014;23287;2014
1541;2014;820;2014
4885;2014;1140;2014
5771;2014;945;2014
7857;2014;3287;2014
4058;2014;1214;2014
0819;2014;825;2014
8878;2014;1974;2014
6886;2014;448;2014
4056;2014;1121;2014
5400;2014;3941;2014
5680;2014;213;2014
1730;2014;3978;2014
0906;2014;3356;2014
7080;2014;554;2014
1830;2014;663;2014
0041;2014;777;2014
3498;2014;610;2014
4634;2014;14847;2014
7183;2014;3019;2014
3376;2014;35429;2014
8196;2014;8398;2014
6488;2014;3795;2014
1459;2014;18460;2014
9034;2014;3440;2014
0343;2014;1408;2014
6186;2014;10484;2014
5611;2014;1046;2014
0609;2014;3562;2014
4476;2014;1087;2014
